"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SECTOR_EDU","EXPENDITURE_TYPE","SOURCE_FUND","FUND_FLOW","TEACH_EXPERIENCE","CONTRACT_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","UNIT_MULT","FREQ","DECIMALS","OBS_STATUS"
"5818","EDU_EXP","GOV_EXP_T","_X","_T","_T","_T","GOV","_T","_Z","_Z","GT","2016","1.05429","0","A","5","A"
"5819","EDU_EXP","GOV_EXP_T","_X","_T","_T","_T","GOV","_T","_Z","_Z","GT","2017","1.00525","0","A","5","A"
"5820","EDU_EXP","GNI","_T","_T","_T","CUR","GOV","_T","_Z","_Z","MM","2017","1.78398","0","A","5","A"
"5821","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","ZA","2016","0.25275","0","A","5","A"
"5822","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","ZA","2017","0.23969","0","A","5","A"
"5823","EDU_EXP","USD_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","EC","2016","0","0","A","5","A"
"5824","EDU_EXP","GOV_EXP_EDU","L02","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","23.95272","0","A","5","A"
"5825","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","ML","2016","98.35213","0","A","5","A"
"5826","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2016","8.55261","0","A","5","A"
"5827","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2017","9.77258","0","A","5","A"
"5828","XUNIT","GDP_CAP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","AM","2016","0","0","A","5","Z"
"5829","EDU_EXP","GDP","L4","_T","INST_T","_T","GOV","_T","_Z","_Z","CR","2016","0","0","A","5","Z"
"5830","EDU_EXP","GDP","L4","_T","INST_T","_T","GOV","_T","_Z","_Z","CR","2017","0","0","A","5","Z"
"5831","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AD","2016","5100.33523","0","A","5","A"
"5832","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AD","2017","5197.70857","0","A","5","A"
"5833","XUNIT","USD","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","NU","2016","0","0","A","5","Z"
"5834","XUNIT","USD","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","NU","2017","0","0","A","5","Z"
"5835","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","SS","2016","0","0","A","5","A"
"5836","EDU_EXP","GDP","L1","_T","_T","CUR","GOV","_T","_Z","_Z","PE","2016","1.13074","0","A","5","A"
"5837","EDU_EXP","GDP","L1","_T","_T","CUR","GOV","_T","_Z","_Z","PE","2017","1.12513","0","A","5","A"
"5838","EDU_EXP","GDP","L5T8","_T","_T","_T","HH","FFNTR","_Z","_Z","GB","2016","0.12340","0","A","5","A"
"5839","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","BD","2016","0.98778","0","A","5","A"
"5840","XUNIT","GDP_CAP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","CO","2016","11.22941","0","A","5","A"
"5841","XUNIT","GDP_CAP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","CO","2017","12.31300","0","A","5","A"
"5842","XUNIT","USD_CONST","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JO","2016","0","0","A","5","Z"
"5843","XUNIT","USD_CONST","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JO","2017","0","0","A","5","Z"
"5844","EDU_EXP","GDP","_T","_T","_T","_T","HH","FFNTR","_Z","_Z","UA","2016","0.81507","0","A","5","A"
"5845","EDU_EXP","GDP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2016","0.81856","0","A","5","A"
"5846","EDU_EXP","GDP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","NE","2017","0.77741","0","A","5","A"
"5847","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","BD","2016","33.89061","0","A","5","A"
"5848","EDU_EXP","GDP","L5T8","_T","INST_T","_T","GOV","_T","_Z","_Z","CH","2016","1.27060","0","A","5","A"
"5849","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BD","2016","43.27499","0","A","5","A"
"5850","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","DZ","2016","30.34499","0","A","5","A"
"5851","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","DZ","2017","30.54399","0","A","5","A"
"5852","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","SN","2016","84.62397","0","A","5","A"
"5853","EDU_EXP","USD","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","OM","2016","1516.21555","0","A","5","A"
"5854","EDU_EXP","USD","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","OM","2017","1616.42826","0","A","5","A"
"5855","XUNIT","USD_CONST","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SV","2016","571.62930","0","A","5","A"
"5856","XUNIT","USD_CONST","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SV","2017","584.19884","0","A","5","A"
"5857","EDU_EXP","EXP_T","L02","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","CH","2016","51.71132","0","A","5","A"
"5858","EDU_EXP","GOV_EXP_EDU","_X","_T","_T","_T","GOV","_T","_Z","_Z","CH","2016","1.66283","0","A","5","A"
"5859","XUNIT","GDP_CAP","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SV","2016","0","0","A","5","Z"
"5860","XUNIT","GDP_CAP","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SV","2017","0","0","A","5","Z"
"5861","XUNIT","USD","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","NZ","2016","7384.97911","0","A","5","A"
"5862","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","VE","2016","81.77563","0","A","5","A"
"5863","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","VE","2017","66.71900","0","A","5","A"
"5864","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","GB","2016","22.91348","0","A","5","A"
"5865","EDU_EXP","GDP","L02","_T","_T","_T","GOV","_T","_Z","_Z","IR","2016","0.01054","0","A","5","A"
"5866","EDU_EXP","GDP","L02","_T","_T","_T","GOV","_T","_Z","_Z","IR","2017","0.01337","0","A","5","A"
"5867","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","CI","2016","1799.96120","0","A","5","E"
"5868","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","CI","2017","1762.62930","0","A","5","E"
"5869","XUNIT","USD","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","EC","2016","309.58473","0","A","5","A"
"5870","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","NE","2016","159.03548","0","A","5","A"
"5871","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","NE","2017","130.73464","0","A","5","A"
"5872","XUNIT","PPP_CONST","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AF","2017","167.20671","0","A","5","A"
"5873","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","SC","2016","3924.54452","0","A","5","A"
"5874","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","MV","2016","67.87570","0","A","5","A"
"5875","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","PY","2016","1457.01263","0","A","5","A"
"5876","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SV","2016","0.29047","0","A","5","A"
"5877","EDU_EXP","GNI","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","SV","2017","0.37335","0","A","5","A"
"5878","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","SL","2016","0.26813","0","A","5","A"
"5879","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","SL","2017","0.45245","0","A","5","A"
"5880","EDU_EXP","USD","L02","_T","_T","_T","GOV","_T","_Z","_Z","ML","2016","1.39048","0","A","5","A"
"5881","XUNIT","PPP_CONST","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","BD","2016","1104.23785","0","A","5","A"
"5882","XUNIT","GDP_CAP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","BF","2016","17.30318","0","A","5","A"
"5883","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","AM","2016","0","0","A","5","Z"
"5884","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","SV","2016","363.07436","0","A","5","A"
"5885","XUNIT","USD","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","SV","2017","391.85592","0","A","5","A"
"5886","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","TG","2016","12.89098","0","A","5","A"
"5887","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","IR","2016","0.85984","0","A","5","A"
"5888","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","IR","2017","0.85984","0","A","5","A"
"5889","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","CH","2016","90.67896","0","A","5","A"
"5890","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","SS","2016","0.00603","0","A","5","A"
"5891","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","SS","2017","0.01490","0","A","5","A"
"5892","EDU_EXP","GDP","_T","_T","_T","_T","GOV","FFNTR","_Z","_Z","VU","2017","3.98868","0","A","5","A"
"5893","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","KW","2016","15.20584","0","A","5","A"
"5894","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SL","2016","100","0","A","5","A"
"5895","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","SL","2017","100","0","A","5","A"
"5896","EDU_EXP","GNI","L1","_T","_T","_T","GOV","_T","_Z","_Z","MY","2016","1.67835","0","A","5","A"
"5897","EDU_EXP","GNI","L1","_T","_T","_T","GOV","_T","_Z","_Z","MY","2017","1.64532","0","A","5","A"
"5898","XUNIT","USD_CONST","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","MM","2017","37.98146","0","A","5","A"
"5899","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","OM","2016","2.57702","0","A","5","A"
"5900","EDU_EXP","GDP","L1","_T","_T","_T","GOV","_T","_Z","_Z","OM","2017","2.53271","0","A","5","A"
"5901","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CL","2016","0","0","A","5","Z"
"5902","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","BZ","2016","1983.41049","0","A","5","A"
"5903","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","BZ","2017","2020.72010","0","A","5","A"
"5904","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DO","2016","11.62514","0","A","5","A"
"5905","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DO","2017","11.94617","0","A","5","A"
"5906","EDU_EXP","USD_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","GT","2016","235.01955","0","A","5","A"
"5907","EDU_EXP","USD_CONST","L02","_T","_T","_T","GOV","_T","_Z","_Z","GT","2017","250.98928","0","A","5","A"
"5908","EDU_EXP","GOV_EXP_EDU","L2","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","EC","2016","97.56663","0","A","5","A"
"5909","EDU_EXP","USD","L02","_T","_T","_T","GOV","_T","_Z","_Z","PY","2016","107.86924","0","A","5","A"
"5910","XUNIT","PPP_CONST","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AF","2016","201.27484","0","A","5","A"
"5911","XUNIT","PPP_CONST","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AF","2017","185.63646","0","A","5","A"
"5912","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","GT","2016","1945.10991","0","A","5","A"
"5913","EDU_EXP","USD","_T","_T","_T","_T","GOV","_T","_Z","_Z","GT","2017","2113.86730","0","A","5","A"
"5914","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","HK","2016","15.02400","0","A","5","A"
"5915","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","HK","2017","14.94444","0","A","5","A"
"5916","EDU_EXP","GDP","L2","_T","_T","_T","GOV","_T","_Z","_Z","LK","2016","0.94589","0","A","5","A"
"5917","EDU_EXP","GDP","L2","_T","_T","_T","GOV","_T","_Z","_Z","LK","2017","0.77167","0","A","5","A"
"5918","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","PY","2016","534.90689","0","A","5","A"
"5919","EDU_EXP","GNI","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","CO","2016","1.58379","0","A","5","A"
"5920","EDU_EXP","GNI","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","CO","2017","1.75017","0","A","5","A"
"5921","EDU_EXP","GNI","L02","_T","_T","CUR","GOV","_T","_Z","_Z","CR","2017","0.46996","0","A","5","A"
"5922","EDU_EXP","PPP_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","LK","2016","233.69561","0","A","5","A"
"5923","EDU_EXP","PPP_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","LK","2017","187.77951","0","A","5","A"
"5924","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","JM","2016","97.94718","0","A","5","A"
"5925","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","JM","2017","97.22997","0","A","5","A"
"5926","EDU_EXP","CUR_EXP","L5T8","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","ML","2016","64.91940","0","A","5","A"
"5927","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","SV","2016","1.36482","0","A","5","A"
"5928","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","SV","2017","1.30888","0","A","5","A"
"5929","EDU_EXP","GNI","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","LK","2016","0.25603","0","A","5","A"
"5930","EDU_EXP","GNI","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","LK","2017","0.24429","0","A","5","A"
"5931","EDU_EXP","GDP","L4","_T","_T","_T","GOV","_T","_Z","_Z","AR","2016","0","0","A","5","Z"
"5932","XUNIT","GNI_CAP","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","AM","2016","14.47259","0","A","5","A"
"5933","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","MD","2016","36.18851","0","A","5","A"
"5934","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","MD","2017","36.41526","0","A","5","A"
"5935","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","LK","2016","3.47508","0","A","5","A"
"5936","EDU_EXP","GDP","_T","_T","_T","_T","GOV","_T","_Z","_Z","LK","2017","2.80739","0","A","5","A"
"5937","XUNIT","PPP_CONST","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","PE","2016","1867.15368","0","A","5","A"
"5938","XUNIT","PPP_CONST","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","PE","2017","2016.18502","0","A","5","A"
"5939","XUNIT","USD_CONST","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LC","2016","1488.38804","0","A","5","A"
"5940","XUNIT","USD_CONST","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LC","2017","1442.21834","0","A","5","A"
"5941","EDU_EXP","USD_CONST","L2","_T","_T","_T","GOV","_T","_Z","_Z","AD","2016","15.23797","0","A","5","A"
"5942","EDU_EXP","USD_CONST","L2","_T","_T","_T","GOV","_T","_Z","_Z","AD","2017","15.30805","0","A","5","A"
"5943","XUNIT","USD","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","CV","2016","622.30788","0","A","5","A"
"5944","XUNIT","USD","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","CV","2017","647.89005","0","A","5","A"
"5945","EDU_EXP","PPP_CONST","L3","_T","_T","_T","GOV","_T","_Z","_Z","LC","2016","16.81037","0","A","5","A"
"5946","EDU_EXP","CUR_EXP","L2_3","_T","_T","CUR","GOV","_T","_Z","_Z","CR","2017","31.71033","0","A","5","A"
"5947","EDU_EXP","PPP_CONST","L3","_T","_T","_T","GOV","_T","_Z","_Z","GT","2016","131.60473","0","A","5","A"
"5948","EDU_EXP","PPP_CONST","L3","_T","_T","_T","GOV","_T","_Z","_Z","GT","2017","131.13868","0","A","5","A"
"5949","XUNIT","GDP_CAP","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","AR","2016","2.60343","0","A","5","A"
"5950","XUNIT","USD","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","SS","2016","1042.33755","0","A","5","A"
"5951","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","JP","2016","72.03417","0","A","5","A"
"5952","EDU_EXP","GDP","L1","_T","INST_T","_T","GOV","_T","_Z","_Z","CR","2016","2.42213","0","A","5","A"
"5953","EDU_EXP","GDP","L1","_T","INST_T","_T","GOV","_T","_Z","_Z","CR","2017","2.14942","0","A","5","A"
"5954","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","OM","2016","4909.39757","0","A","5","A"
"5955","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","OM","2017","5018.35812","0","A","5","A"
"5956","EDU_EXP","USD_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","CO","2016","12662.67395","0","A","5","A"
"5957","EDU_EXP","USD_CONST","_T","_T","_T","_T","GOV","_T","_Z","_Z","CO","2017","12541.09282","0","A","5","A"
"5958","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","TG","2016","246.58001","0","A","5","A"
"5959","EDU_EXP","EXP_T","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","CH","2016","11.22182","0","A","5","A"
"5960","XUNIT","GNI_CAP","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","SC","2016","12.85832","0","A","5","A"
"5961","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","MY","2016","26.34817","0","A","5","A"
"5962","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","MY","2017","25.21613","0","A","5","A"
"5963","XUNIT","PPP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","BD","2016","305.75969","0","A","5","A"
"5964","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","SG","2016","2.16454","0","A","5","A"
"5965","EDU_EXP","PPP","L3","_T","_T","_T","GOV","_T","_Z","_Z","MD","2016","127.44947","0","A","5","A"
"5966","EDU_EXP","PPP","L3","_T","_T","_T","GOV","_T","_Z","_Z","MD","2017","143.40707","0","A","5","A"
"5967","XUNIT","PPP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","ZA","2017","838.38815","0","A","5","A"
"5968","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","GD","2016","47.51120","0","A","5","A"
"5969","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","MN","2016","1295.63367","0","A","5","A"
"5970","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","MN","2017","405.67457","0","A","5","A"
"5971","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","MW","2016","967.44599","0","A","5","A"
"5972","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","MW","2017","852.45996","0","A","5","E"
"5973","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","OM","2016","14728.82676","0","A","5","A"
"5974","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","OM","2017","13874.25553","0","A","5","A"
"5975","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","LK","2016","3692.73646","0","A","5","A"
"5976","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","LK","2017","3387.50883","0","A","5","A"
"5977","EDU_EXP","GDP","_T","_T","_T","CUR","GOV","_T","_Z","_Z","IR","2017","3.67106","0","A","5","A"
"5978","EDU_EXP","GOV_EXP_EDU","L5T8","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","MN","2016","97.75042","0","A","5","A"
"5979","EDU_EXP","GOV_EXP_EDU","L5T8","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","MN","2017","93.94013","0","A","5","A"
"5980","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","IR","2016","0.06047","0","A","5","A"
"5981","EDU_EXP","GOV_EXP_T","L02","_T","_T","_T","GOV","_T","_Z","_Z","IR","2017","0.07071","0","A","5","A"
"5982","EDU_EXP","CUR_EXP","L5T8","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","BB","2016","0","0","A","5","A"
"5983","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","AR","2016","6.52754","0","A","5","A"
"5984","XUNIT","GDP_CAP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","BD","2016","30.84674","0","A","5","A"
"5985","XUNIT","GNI_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","EC","2016","5.42360","0","A","5","A"
"5986","EDU_EXP","GOV_EXP_EDU","L2","_T","_T","_T","GOV","_T","_Z","_Z","NA","2016","0","0","A","5","A"
"5987","EDU_EXP","GOV_EXP_EDU","L2","_T","_T","_T","GOV","_T","_Z","_Z","NA","2017","0","0","A","5","A"
"5988","EDU_EXP","GOV_EXP_EDU","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","BB","2016","2.68176","0","A","5","A"
"5989","EDU_EXP","GOV_EXP_EDU","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","BB","2017","3.41725","0","A","5","A"
"5990","EDU_EXP","USD","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","BN","2016","108.11858","0","A","5","A"
"5991","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","SV","2016","1236.98853","0","A","5","A"
"5992","XUNIT","PPP_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","SV","2017","1232.72011","0","A","5","A"
"5993","XUNIT","USD_CONST","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JM","2016","1327.49810","0","A","5","A"
"5994","XUNIT","USD_CONST","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","JM","2017","1308.54089","0","A","5","A"
"5995","XUNIT","USD_CONST","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","BF","2016","106.24034","0","A","5","A"
"5996","EDU_EXP","CUR_EXP","L3","_T","_T","CUR","GOV","_T","_Z","_Z","HK","2016","33.90451","0","A","5","A"
"5997","EDU_EXP","CUR_EXP","L3","_T","_T","CUR","GOV","_T","_Z","_Z","HK","2017","33.45970","0","A","5","A"
"5998","XUNIT","PPP","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","RW","2016","503.03041","0","A","5","E"
"5999","EDU_EXP","GOV_EXP_T","L4","_T","_T","_T","GOV","_T","_Z","_Z","NZ","2016","0.37459","0","A","5","A"
"6000","EDU_EXP","GNI","L1","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2016","1.60715","0","A","5","A"
"6001","EDU_EXP","GNI","L1","_T","_T","CUR","GOV","_T","_Z","_Z","SV","2017","1.73270","0","A","5","A"
"6002","EDU_EXP","USD","L2","_T","_T","_T","GOV","_T","_Z","_Z","PY","2016","175.71691","0","A","5","A"
"6003","EDU_EXP","PPP","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","AM","2016","93.94117","0","A","5","A"
"6004","EDU_EXP","GDP","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","AW","2016","0.32519","0","A","5","A"
"6005","XUNIT","PPP","L3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LC","2016","3289.26831","0","A","5","A"
"6006","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","BZ","2016","2.94256","0","A","5","A"
"6007","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","PE","2016","81.77664","0","A","5","A"
"6008","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","PE","2017","81.92341","0","A","5","A"
"6009","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","GN","2016","28.66983","0","A","5","A"
"6010","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","GN","2017","28.66983","0","A","5","A"
"6011","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MD","2016","627.70947","0","A","5","A"
"6012","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MD","2017","729.39796","0","A","5","A"
"6013","EDU_EXP","GOV_EXP_EDU","L1","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","CV","2016","96.85308","0","A","5","A"
"6014","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2016","3.28791","0","A","5","A"
"6015","EDU_EXP","GNI","_T","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2017","3.24323","0","A","5","A"
"6016","EDU_EXP","USD_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","TG","2016","39.84751","0","A","5","A"
"6017","EDU_EXP","USD_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","TG","2017","40.97345","0","A","5","A"
"6018","EDU_EXP","USD","L1","_T","_T","_T","GOV","_T","_Z","_Z","MN","2016","166.61425","0","A","5","A"
"6019","EDU_EXP","USD","L1","_T","_T","_T","GOV","_T","_Z","_Z","MN","2017","150.49838","0","A","5","A"
