SA2_CODE,DWELLING_FLAT,DWELLING_HOUSE,DWELLING_OTHER,DWELLING_SEMI,PERC_DWELLING_HOUSE,PERC_DWELLING_FLAT,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER
407021154,66,2506,52,101,0.9196330275229357,0.02422018348623853,0.03706422018348624,0.01908256880733945
407021155,3,1087,10,9,0.9801623083859333,0.002705139765554554,0.008115419296663661,0.009017132551848512
407021156,35,1402,28,40,0.9315614617940199,0.023255813953488372,0.026578073089700997,0.018604651162790697
407021157,31,2917,78,41,0.9510922725790675,0.010107597000326051,0.013368112161721553,0.025432018258884904
407021158,14,1737,24,0,0.9785915492957746,0.007887323943661971,0,0.013521126760563381
407021173,437,5175,103,844,0.7889922244244549,0.06662601006250952,0.12867815215734105,0.015703613355694465
407021174,773,4865,97,1005,0.7218100890207715,0.11468842729970326,0.14910979228486648,0.014391691394658753
407031159,127,2754,75,116,0.896484375,0.041341145833333336,0.037760416666666664,0.0244140625
407031160,176,1535,77,278,0.7429816069699903,0.08518877057115198,0.1345595353339787,0.037270087124878996
407031161,24,1562,68,14,0.9364508393285371,0.014388489208633094,0.008393285371702638,0.0407673860911271
407031162,116,2146,53,185,0.8584,0.0464,0.074,0.0212
407031163,4,821,54,0,0.9340159271899886,0.004550625711035267,0,0.06143344709897611
407031164,14,4366,171,45,0.9499564838990426,0.0030461270670147957,0.0097911227154047,0.03720626631853786
407031165,76,6761,149,1029,0.8435433562071116,0.009482220835932626,0.12838427947598252,0.018590143480973174
407031166,8,1757,114,4,0.9330855018587361,0.004248539564524694,0.002124269782262347,0.0605416887944769
407031167,207,1804,83,186,0.7912280701754386,0.09078947368421053,0.08157894736842106,0.03640350877192983
407031168,52,2039,134,3,0.9151705565529623,0.02333931777378815,0.0013464991023339318,0.06014362657091562
407031169,36,2840,64,82,0.9397749834546658,0.011912640635340834,0.027134348113831898,0.021178027796161483
407031170,78,3724,232,153,0.889419632194889,0.018629090040601863,0.036541676618103654,0.05540960114640554
497979799,0,0,8,0,0,0,0,1
501011001,90,3055,151,46,0.9141232794733692,0.026929982046678635,0.01376421304608019,0.04518252543387193
501011002,58,10313,577,1417,0.8340477153255156,0.004690659118479579,0.11459765467044077,0.04666397088556409
501011003,20,5893,161,274,0.9283238815374921,0.00315059861373661,0.04316320100819156,0.025362318840579712
501011004,32,3988,212,226,0.8945715567519067,0.007178106774338268,0.05069537909376402,0.04755495737999103
501021005,59,6376,134,301,0.9280931586608443,0.00858806404657933,0.0438136826783115,0.01950509461426492
501021007,18,2194,24,62,0.9547432550043516,0.007832898172323759,0.026979982593559618,0.010443864229765013
501021008,0,2450,6,591,0.8040695766327536,0,0.19396127338365607,0.001969149983590417
501021009,33,3820,51,157,0.9406550110810146,0.008126077320856932,0.0386604284658951,0.01255848313223344
501021010,3,1199,69,8,0.9374511336982018,0.0023455824863174357,0.006254886630179828,0.05394839718530102
501021011,4,3,0,0,0.42857142857142855,0.5714285714285714,0,0
