SA2_CODE,Commercial,Education,Hospital/Medical,Industrial,MIGRATORY,NOUSUALRESIDENCE,OFFSHORE,Other,Parkland,Primary Production,Residential,SHIPPING,Transport,Water,PERC_OPEN_SPACE
122031424,0,0.1001,0,0,0,0,0,0,0.5656,0,3.6749,0,0,0,0.13030456618900613
122031425,0,0.0921,0,0.46950000000000003,0,0,0,0,4.0358,0,2.8941,0,0,0,0.53871721284122
122031426,0.1269,0.16240000000000002,0.0191,0.0353,0,0,0,0,0.607,0,3.1225,0,0,0,0.1490228812727094
122031427,0.0318,0.1407,0,0,0,0,0,0,4.6562,0,4.1024,0,0,0,0.5213467545990975
122031428,1.2923,0.741,0.0641,0,0,0,0,4.8158,9.2896,0,13.9293,0,0,0,0.3082958041424262
122031429,0.4649,0.20479999999999998,0.016,1.0323,0,0,0,0,1.8947,0,3.5599,0,0,0.0112,0.2637462067429494
122031430,0.0378,0.1795,0.11359999999999999,0.0191,0,0,0,0,4.6021,0,4.115,0,0,0.287,0.491987470734758
122031431,0.0267,0.1073,0,0,0,0,0,0,1.6594,0,5.3688,0,0,0,0.23168858730557648
122031432,0.0357,0.1944,0,0,0,0,0,0,59.302699999999994,0,9.868,0,0,1.143,0.8406507729949336
123011433,0.2476,0.12259999999999999,0.0231,0.1086,0,0,0,0,3.9455,10.6277,11.1183,0,0,0,0.15062954790137972
123011434,1.0684,0.2288,0,0,0,0,0,0,5.465,4.9799,9.6525,0,0.0752,0.0716,0.25369753126537736
123011435,0.4913,0.6879,0,2.7657,0,0,0,0,6.4843,3.2233,12.4815,0,0,0,0.24811739496441418
123021436,0.081,0.5798,0,0,0,0,0,21.7274,8.6525,0,5.6073,0,0,0.0075,0.2360491604261298
123021437,1.2279,1.5201,0.239,2.3879,0,0,0,0.6054,2.5645000000000002,0,5.1728,0,0,0.03,0.18654165090634003
123021438,0.1219,1.9943,0,0,0,0,0,0,3.859,9.7613,6.4832,0,0.6971,0,0.16839174753892341
123021439,0,0,0,0,0,0,0,0,129.823,0,0,0,0,0,1
123021440,0.0998,0.15510000000000002,0,4.4857,0,0,0,3.6118,3.1807,7.9117,11.0524,0,0.4217,0,0.10287235315616014
123021441,0.0764,0.1869,0,0,0,0,0,10.0976,8.7509,0,4.5343,0,0,0,0.3700779409712384
123021442,0.1226,2.1121,0,0.548,0,0,0,0,4.5221,0,8.6307,0,0.0827,0,0.2823101222359566
123021443,0.2841,0.2891,0.0077,3.4456,0,0,0,0,1.4826,0,6.9042,0,0,0,0.11943641094632369
123021444,0.0328,0.4973,0,0,0,0,0,2.1758,4.6939,33.0586,7.5719,0,0,0.052399999999999995,0.09762138981379999
123031445,0.0867,0.0576,0,0,0,0,0,49.0402,1.6849999999999998,10.242799999999999,6.6582,0,0,0,0.02486332548822865
123031446,0,0.0692,0,0,0,0,0,104.0518,43.4684,126.93299999999999,15.4237,0,0,0,0.14991889871945166
123031447,0.1775,0.163,0,0.39930000000000004,0,0,0,44.2711,66.5209,64.0179,14.3587,0,0,0,0.35027887128742063
123031448,0.4364,0.0337,0,6.7651,0,0,0,86.9882,82.82430000000001,138.3181,7.3696,0,0,0,0.2566322132620097
124011449,0.1164,0.0316,0,0.1538,0,0,0,123.8207,5.6091,0,9.485,0,0,0,0.04029045386828869
124011450,0.07239999999999999,0.5212,0,0.0801,0,0,0,0,16.160800000000002,0,12.782,0,0,0.077,0.5442537929176419
124011451,0.4221,0,0,0,0,0,0,6.7721,587.2995999999999,0,0.5428000000000001,0,0,0,0.9869974384768936
124011452,0.2266,0.3341,0,1.2082,0,0,0,5.217,16.1612,0,17.7263,0,0,0,0.3953965170502087
124011453,0.048299999999999996,0.1388,0,0.3889,0,0,0,13.4127,10.3505,0,22.5481,0,0,0,0.2207527411473896
124011454,0.1368,2.6768,0,0.1734,0,0,0,30.081699999999998,13.6435,0,22.9525,0,0,0,0.19584524156423555
124011455,0.0251,0.2433,0,0,0,0,0,0,10.4014,0,10.2553,0,0,0.1107,0.49446182222687035
124021456,0,0,0,0,0,0,0,187.0342,2199.6971,0,0.3395,0,0,69.8385,0.8953106653143443
124031457,0.0239,0.1798,0,0,0,0,0,0,1.4942,0,4.8892,0,0,0,0.2268373032138574
124031458,0,0.2647,0,0,0,0,0,29.9025,10.636,19.2374,11.476799999999999,0,0,0,0.14871905298570695
124031459,0.058,0.3247,0,2.3242,0,0,0,1.5969,2.286,0,6.4783,0,0,0.7259,0.16572422792518485
124031460,0.0661,0.2548,0,0,0,0,0,0,1.6584,0.6855,6.4692,0,0,0.099,0.17961659265677463
124031461,0,0.2256,0,1.0201,0,0,0,0,1.4063,1.0614999999999999,5.3046,0,0,0,0.15594193898936584
124031462,0.0853,2.9894,0.2028,0.3209,0,0,0,0.6735,3.206,1.4471,5.0979,0,0,0,0.22862603313152058
124031463,0,0.22280000000000003,0,0,0,0,0,38.7824,16.8845,91.9201,10.5053,0,0.1054,0.2571,0.10640758367910781
124031464,1.0404,0.1256,0.069,3.1136,0,0,0,0,1.8153,0,4.2302,0,0,0,0.1746471555978873
124031465,0,0.0315,0,0,0,0,0,8.132,25.0973,26.296,4.0575,0,0,0,0.39452292959287455
124041466,2.3395,13.8866,0.0617,0.4684,0,0,0,8.7329,2.55,38.4243,8.2094,0,0,0,0.03414898061944911
124041467,0.3812,0.34149999999999997,0.0883,1.1851,0,0,0,1.609,6.2302,4.0613,8.8334,0,0,0,0.27409590849098114
124041468,0,0.0355,0,0,0,0,0,35.192,15.2258,25.9124,5.0702,0,0,0,0.18696668177057046
124051469,5.2192,0.0935,0,0,0,0,0,0.029,1.1157,0,1.937,0,0,0,0.13291003526160297
124051470,0.0422,0.2143,0,0,0,0,0,0,1.094,0,5.853,0,0,0,0.1518706184493649
124051580,0,0.17149999999999999,0,0.0211,0,0,0,0,1.1277,0,3.3171,0,0.0147,0,0.2424066550590056
124051581,0.8491,0.3237,0.0077,3.2129,0,0,0,0,4.1655,0,4.3057,0,0,0,0.3237955319248169
125011473,4.1894,0.0215,0,2.0962,0,0,0,0,3.3653,0,1.5176,0,0,0.0719,0.2988216908336959
125011475,0,0,0,0,0,0,0,0,3.015,0,0,0,0,0,1
125011582,0.099,0.061200000000000004,0.0641,0.7554000000000001,0,0,0,0,0.5276,0,2.1832,0,0.0421,0,0.14134919359159834
125011583,0.0304,0.0533,0,0.9409,0,0,0,0,0.038099999999999995,0,0.8969,0,0.137,0,0.018172278927787843
125011584,0,0.0297,0.005,0.5287,0,0,0,0,0.41450000000000004,0,1.4534,0,0,0,0.17048492575988156
125011585,0.0373,0.0274,0,0,0,0,0,0,0.5575,0,1.423,0,0.0413,0,0.26719386532470646
125011586,0.2922,0.4078,0.08020000000000001,1.5921,0,0,0,0,0.45740000000000003,0,3.3618,0,0.2122,0,0.07142745600199885
125011587,0.057300000000000004,0.0568,0,0.6053,0,0,0,0,0.1443,0,1.1688,0,0,0,0.07099630996309965
125021476,0.099,0.4973,0,0,0,0,0,0,1.0601,0,8.0893,0,0,0,0.10877617821192938
125021477,1.8816,0.5775,0.060899999999999996,0.1085,0,0,0,0,1.3048,0,5.6117,0,0,0.3204,0.13226022259614412
125021478,0.0144,0.16419999999999998,0.0049,0,0,0,0,0,1.2914,0,4.6014,0,0,0,0.21253065187696463
125031479,0.1112,0.3039,0,2.1309,0,0,0,0,0.30469999999999997,0,4.4043,0,0.0126,0,0.04192580769442456
125031480,0.1699,0.2094,0,1.087,0,0,0,0,0.5639,0,3.6813000000000002,0,0,0,0.09873063118270156
125031481,0.9121,0.1512,0,0.16920000000000002,0,0,0,0,0.4659,0,3.9099,0,0,0,0.08307330207014603
125031482,0.0667,0.35509999999999997,0,2.4972,0,0,0,0,2.4722,0,6.4575,0,0,0,0.20864736215787388
125031483,0.7602,0.1398,0,0,0,0,0,0,1.6697,0,4.2265,0,0,0,0.24568141019981754
125031484,0.0252,0.2772,0.007,0.3428,0,0,0,0,0.4087,0,4.3677,0,0.0368,0,0.0747795220843854
125031485,0.327,0.1283,0,0.133,0,0,0,0,0.4474,0,5.6468,0,0.0363,0,0.06658927189379056
125031486,0,0,0,3.9297,0,0,0,0,0.372,0,0,0,0,0,0.08647743915196317
125031487,0,0,0,2.0311,0,0,0,0,0.035,0,0,0,0.0126,0,0.016837446480973687
125041489,0.414,1.3401,0.43329999999999996,0,0,0,0,0,1.9449,0,2.9111,0,0.0174,0,0.2754503738953093
125041490,0.0572,0.2893,0,0.4913,0,0,0,0,1.7866,0,2.7128,0,0.039,0,0.332316506082363
125041491,0.5396000000000001,0.3361,0.6731999999999999,0.0749,0,0,0,0,0.8758,0,3.4336,0,0,0,0.14761005865300345
125041492,4.0252,0.1322,0,0.11380000000000001,0,0,0,0,1.7689,0,2.3325,0,0.1239,0,0.2081916083093038
125041493,0.4036,0.17880000000000001,0,0,0,0,0,0,0.8217,0,6.0754,0,0,0,0.10986028477839428
125041494,0.1009,0.0866,0,0.2419,0,0,0,0,0.5825,0,3.336,0,0,0,0.1339727224637181
125041588,0.0382,0.1327,0.049600000000000005,1.1277,0,0,0,0,0.1245,0,2.6613,0,0.3275,0,0.027905412977698083
125041589,0.1458,0.10060000000000001,0.023600000000000003,0,0,0,0,0,0.2426,0,3.1282,0,0.295,0,0.061639310940596576
126011495,0.1283,0.17679999999999998,0.0087,0,0,0,0,0,1.283,0,7.2372,0,0.0466,0,0.14447222034547216
126011496,0.2235,0.3761,0,0,0,0,0,0,4.6255,0,8.0686,0,0,0,0.34794677177911343
126021497,0.1187,0.1751,0.0968,0,0,0,0,0,0.6053,0,6.7688,0,0.055400000000000005,0,0.07740310226211941
126021498,0.155,0.0946,0,0.2786,0,0,0,0,0.5151,0,3.6167,0,0.0562,0,0.10921928671387983
126021499,0.020900000000000002,0.2753,0.0084,0,0,0,0,0,0.6172,0,3.1541,0,0.0753,0,0.1486798997880131
126021500,0.6587000000000001,1.5606,0,1.7937,0,0,0,0,2.6564,0,3.9234,0,0.0792,0,0.24891304347826088
126021501,0.4345,0.0966,0.4614,0,0,0,0,0,1.9239,0,3.3068,0,0,0,0.3091496336290011
126021503,0.1572,0.3162,0.005,0.18409999999999999,0,0,0,0,0.6961,0,3.3869,0,0.0413,0.0055,0.1452538447092211
126021590,0.0189,0.018,0,0,0,0,0,0,0.2371,0,1.2454,0,0,0,0.1560484401737528
126021591,0.0626,0.3602,0.1177,0.0408,0,0,0,0,1.0652,0,5.5738,0,0.0479,0,0.14655623125395556
127011504,0.0445,0.3817,0,0,0,0,0,0,0.9076,0,4.1292,0,0,0,0.16613582280798095
127011505,0,0.15610000000000002,0,0,0,0,0,0,17.0679,38.047000000000004,55.443600000000004,0,0,0,0.15416123980035154
127011506,0.0653,0.1426,0,0,0,0,0,4.0099,2.4625,76.2929,49.1643,0,0,0,0.01863589064421531
127011592,0,0,0,0,0,0,0,0,0,17.5774,0,0,0,0,0
127011593,0,0.0988,0,0,0,0,0,0,1.8153000000000001,0,1.8336999999999999,0,0,0,0.4843641603073804
127011594,0.0483,0.1546,0,0,0,0,0,0,0.388,0,2.6236,0,0,0,0.12070306424016176
127011595,0.7793000000000001,0.1379,0,0.1925,0,0,0,0,0.9015,0,3.2138,0,0,0,0.17253588516746413
127011596,0.1462,0.1847,0,0,0,0,0,0.256,0.5264,0,2.8821,0,0.131,0,0.12756882512601783
127011597,0.0078,0.2137,0,0.0107,0,0,0,0,0.7533,0,8.2771,0,0,0,0.08132705719776304
127021509,0.10830000000000001,0.2619,0,0.1259,0,0,0,0,0.7118,0,3.9808,0,0,0,0.13718272399637674
127021510,0,0.168,0,0,0,0,0,0,4.3504,0,4.9962,0,0,0,0.4572341454186198
127021511,0.2289,0.2082,0,0.7274999999999999,0,0,0,0,2.16,0,4.2718,0,0,0,0.28434521615502084
127021512,0,0.11019999999999999,0,0,0,0,0,0,0.7998,0,4.4329,0,0,0,0.14969398641187368
127021513,0.1174,0.1214,0,0,0,0,0,0,0.8593,0,4.318,0,0,0,0.15865659792101328
127021514,0,0.06470000000000001,0,0,0,0,0,0,0.4422,0,2.5886,0,0,0,0.14285252786302696
127021515,0.5335,0.2348,0,0,0,0,0,0,0.5269,0,2.9352,0,0,0,0.12455086989409987
127021516,0.0692,0.1875,0,0,0,0,0,0,0.42869999999999997,0,4.0061,0,0,0,0.09137802408611319
127021517,0.0183,0.1412,0.1576,0,0,0,0,0,1.1154,0,2.2042,0,0,0,0.30670662963675854
127021518,0,0.7263999999999999,0,2.3929,0,0,0,4.0766,5.7067,24.8536,18.5211,0,0,0,0.10140323007678051
127021519,0.1277,0.2259,0,0.4842,0,0,0,0,0.9351,0,4.8394,0,0,0,0.14141826595889478
127021520,0,0.1265,0,0,0,0,0,0,0.656,0,2.8286000000000002,0,0,0,0.1816620974218382
127021521,0,0,0,6.712,0,0,0,0,1.8446,0,0,0,0,0,0.21557628029824932
127031522,0.1512,0.1704,0,0,0,0,0,0.5809,1.7706,0,4.1133,0,0.2855,0,0.2503711873753871
127031523,0.39470000000000005,0.1913,0,3.3609999999999998,0,0,0,0,4.1627,0,5.6391,0,0,0.7414000000000001,0.2872769181929856
127031524,0.0351,0.2647,0,0.4611,0,0,0,0,10.1548,0,62.756100000000004,0,0.0283,0,0.13778543041325586
127031598,0.6787,0.2394,0.1485,0.0651,0,0,0,0,1.4378,0,3.749,0,0,0,0.22755400807153595
127031599,0,0.136,0,0,0,0,0,0,0.5814,0,2.7491,0,0,0,0.1677196019039377
127031600,0.1853,0.2266,0,2.2749,0,0,0,4.2688,0.26389999999999997,1.9033,4.7475,0,0.262,0,0.018673535093367673
127031601,0,0.0509,0,1.531,0,0,0,0,2.2194,0,0.8489,0,0,0,0.4772697948475334
128011529,0.0904,0.1925,0,0,0,0,0,0,0.2121,0,5.3028,0,0,0,0.03658284176756701
128011530,0.3554,0.1957,0,0.2485,0,0,0,0,0.4685,0,4.7287,0,0,0,0.078125
128011531,0.0996,0.14479999999999998,0,0.6295,0,0,0,0,0.5008,0,4.6978,0,0,0,0.08247015232606011
128011602,0.2106,0.326,0.1054,1.0549,0,0,0,0,0.0872,0,2.2117,0,0,0,0.02182291405976275
128011603,0,0.0532,0,0,0,0,0,0,0.1335,0,3.8832,0,0,0,0.03280178874173813
128011604,0.0755,0.1746,0,8.4515,0,0,0,0,10.9941,0,5.2832,0,0,0.1076,0.4382476630857234
128011605,0,0.0249,0,0,0,0,0,0,0.0448,0,1.2009,0,0,0,0.03525893278765937
128011606,0.0081,0.1474,0,0,0,0,0,0,0.7744,0,2.3983,0,0,0,0.23267832461991467
128021533,0.0359,0.12469999999999999,0,0.0582,0,0,0,0,25.1712,0,2.2262,0,0,0,0.9114650096682382
128021534,0.015,0.1807,0,0,0,0,0,0,3.0791,0,3.9175,0,0.1055,0,0.4219216750253501
128021535,0.321,0.3606,0,0,0,0,0,0,25.8289,0,6.6711,0,0.2231,0,0.7732115540627515
128021536,0.0804,0.2729,0,0,0,0,0,0,1.9333,0,6.6187,0,0,0,0.21709543754842622
128021537,0,0,0,0,0,0,0,0,139.33360000000002,0,0,0,0,0,1
128021538,0.0975,0.40040000000000003,0,0.7801,0,0,0,0,1.5554000000000001,0,4.9213000000000005,0,0,0,0.20057513507937122
128021607,0.2506,0.2402,0,0,0,0,0,0,3.9021,0,4.5609,0,0,0,0.43580379280305565
128021608,0,0.139,0,0,0,0,0,0,1.2796,0,2.425,0,0,0,0.33291705692579876
128021609,0,0,0,0,0,0,0,0,1.9811,0,1.1563,0,0,0,0.631446420603047
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
199999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN
